5,700,80,2,73285.0,539,78.49089407920837,174781.0,101.0,165.0,184.0,80.0,9.0,32.0,53.0,53.0,21.0,2.0
5,700,80,3,71230.0,524,52.5433509349823,178480.0,82.0,161.0,172.0,86.0,23.0,40.0,67.0,41.0,24.0,4.0
5,700,80,4,71807.0,535,60.98350501060486,178137.0,83.0,181.0,175.0,82.0,14.0,35.0,58.0,42.0,27.0,3.0
5,700,80,5,71842.0,541,134.33640384674072,182087.0,70.0,182.0,170.0,98.0,21.0,37.0,53.0,47.0,19.0,3.0
5,700,80,6,75083.0,530,65.70733404159546,182743.0,80.0,140.0,198.0,98.0,14.0,28.0,70.0,54.0,17.0,1.0
5,700,80,7,72196.0,501,48.5767707824707,182493.0,65.0,152.0,167.0,100.0,17.0,43.0,74.0,59.0,21.0,2.0
5,700,80,8,71090.0,532,52.76873707771301,182821.0,85.0,162.0,174.0,86.0,25.0,27.0,54.0,54.0,28.0,5.0
5,700,80,9,74485.0,519,376.4176468849182,178808.0,73.0,174.0,175.0,80.0,17.0,35.0,72.0,47.0,21.0,6.0
5,700,80,10,73627.0,524,71.1507019996643,178944.0,84.0,172.0,168.0,87.0,13.0,29.0,65.0,57.0,23.0,2.0
5,800,90,1,82828.0,613,182.13266897201538,230878.0,113.0,184.0,186.0,101.0,29.0,41.0,61.0,59.0,23.0,3.0
5,800,90,2,86727.0,570,807.7253739833832,241715.0,76.0,158.0,181.0,130.0,25.0,41.0,89.0,72.0,25.0,3.0
5,800,90,3,86402.0,591,247.39217901229858,239035.0,81.0,179.0,202.0,95.0,34.0,39.0,75.0,67.0,26.0,2.0
5,800,90,4,86839.0,575,364.61375522613525,239825.0,73.0,185.0,196.0,96.0,25.0,39.0,76.0,82.0,25.0,3.0
5,800,90,5,84777.0,596,201.14401292800903,235081.0,97.0,173.0,207.0,97.0,22.0,39.0,74.0,58.0,28.0,5.0
5,800,90,6,84608.0,612,126.57624816894531,233872.0,96.0,179.0,223.0,95.0,19.0,43.0,64.0,57.0,22.0,2.0
5,800,90,7,82550.0,613,136.416512966156,231319.0,106.0,184.0,212.0,99.0,12.0,44.0,53.0,55.0,32.0,3.0
5,800,90,8,86036.0,588,2222.8530299663544,238326.0,85.0,176.0,197.0,109.0,21.0,40.0,75.0,61.0,28.0,8.0
5,800,90,9,83567.0,600,181.6188359260559,238144.0,96.0,183.0,190.0,109.0,22.0,30.0,70.0,68.0,27.0,5.0
5,800,90,10,85305.0,589,60.07301998138428,235873.0,84.0,184.0,201.0,99.0,21.0,39.0,86.0,57.0,27.0,2.0
